id_venda,data,id_cliente,id_vendedor,id_formapag,id_produto,quantidadeVendida,desconto,custoTotal,valorVendaBruta
1584,2026-06-08,49,2,2,29,1,0.02,8.52,14.91
1585,2026-02-26,51,2,3,30,4,0.03,65.8,115.14999999999999
1586,2026-02-07,72,2,3,18,4,0.02,309.28,541.24
1587,2026-04-07,59,3,1,8,1,0.05,2.25,3.2624999999999997
1588,2026-08-14,21,3,3,32,4,0.03,49.88,87.29
1589,2026-08-07,11,3,3,9,2,0.03,4.3,7.5249999999999995
1590,2026-01-20,87,3,1,32,3,0.03,37.410000000000004,65.4675
1591,2026-03-06,19,3,1,29,3,0.04,25.56,44.730000000000004
1592,2026-02-14,50,1,4,15,3,0.02,34.74,60.795
1593,2026-05-15,89,2,3,33,2,0.05,22.5,39.375
1594,2026-01-28,85,2,4,28,2,0.05,15.04,26.32
1595,2026-07-03,41,3,3,31,3,0.0,30.75,53.8125
1596,2026-02-04,18,3,4,10,4,0.02,13.4,23.45
1597,2026-03-27,40,2,1,2,4,0.02,272.6,395.27000000000004
1598,2026-07-03,29,2,1,4,2,0.04,190.7,276.515
1599,2026-01-31,95,2,3,16,3,0.02,162.45,284.2875
1600,2026-06-20,64,2,3,6,3,0.0,4.62,6.699
1601,2026-01-31,4,1,4,1,1,0.02,40.11,58.159499999999994
1602,2026-08-17,76,1,1,9,2,0.02,4.3,7.5249999999999995
1603,2026-02-07,15,1,2,20,2,0.03,9.5,16.625
1604,2026-02-18,99,2,2,2,4,0.01,272.6,395.27000000000004
1605,2026-06-24,58,3,1,32,4,0.0,49.88,87.29
1606,2026-07-10,97,1,1,24,1,0.02,12.45,21.787499999999998
1607,2026-08-21,65,1,1,13,4,0.02,21.68,37.94
1608,2026-08-21,92,3,4,29,4,0.02,34.08,59.64
1609,2026-01-14,64,1,1,11,2,0.01,11.5,20.125
1610,2026-03-04,61,3,3,31,3,0.02,30.75,53.8125
1611,2026-01-30,55,1,1,33,3,0.03,33.75,59.0625
1612,2026-06-18,66,2,2,17,2,0.04,130.9,229.07500000000002
1613,2026-01-05,99,3,3,10,4,0.03,13.4,23.45
1614,2026-06-20,15,1,3,15,3,0.02,34.74,60.795
1615,2026-03-30,48,2,1,5,2,0.02,308.5,447.325
1616,2026-01-06,79,1,4,21,4,0.0,9.0,15.75
1617,2026-02-27,18,1,3,33,4,0.05,45.0,78.75
1618,2026-08-18,93,1,3,17,2,0.04,130.9,229.07500000000002
1619,2026-06-06,94,2,2,9,4,0.02,8.6,15.049999999999999
1620,2026-07-16,75,1,2,13,3,0.04,16.259999999999998,28.455
1621,2026-03-17,53,2,1,3,3,0.03,225.71999999999997,327.294
1622,2026-06-11,54,2,1,1,2,0.01,80.22,116.31899999999999
1623,2026-08-31,63,2,2,12,3,0.03,19.740000000000002,34.545
1624,2026-02-16,47,3,4,13,4,0.02,21.68,37.94
1625,2026-01-03,63,1,3,34,4,0.04,39.56,69.23
1626,2026-01-26,46,2,3,1,2,0.04,80.22,116.31899999999999
1627,2026-04-29,53,1,2,8,3,0.02,6.75,9.7875
1628,2026-03-26,6,1,3,8,1,0.03,2.25,3.2624999999999997
1629,2026-01-19,12,3,1,15,1,0.01,11.58,20.265
1630,2026-01-13,56,2,2,31,4,0.02,41.0,71.75
1631,2026-06-17,54,2,4,13,3,0.04,16.259999999999998,28.455
1632,2026-03-24,79,1,1,20,4,0.0,19.0,33.25
1633,2026-03-07,39,1,4,31,4,0.03,41.0,71.75
1634,2026-04-27,44,3,2,22,1,0.04,7.45,13.0375
1635,2026-07-29,41,2,4,9,2,0.02,4.3,7.5249999999999995
1636,2026-05-29,67,2,3,30,4,0.02,65.8,115.14999999999999
1637,2026-04-08,7,3,3,21,1,0.04,2.25,3.9375
1638,2026-06-26,49,1,2,23,2,0.04,31.18,54.565
1639,2026-08-01,65,1,2,32,3,0.03,37.410000000000004,65.4675
1640,2026-05-28,47,2,4,22,3,0.0,22.35,39.1125
1641,2026-08-20,49,1,2,10,2,0.01,6.7,11.725
1642,2026-03-18,37,3,4,21,1,0.0,2.25,3.9375
1643,2026-02-20,28,2,2,25,3,0.0,37.95,66.4125
1644,2026-04-27,21,2,2,21,2,0.04,4.5,7.875
1645,2026-05-28,10,1,2,13,1,0.03,5.42,9.485
1646,2026-07-21,17,2,2,28,1,0.0,7.52,13.16
1647,2026-02-11,59,1,4,15,3,0.05,34.74,60.795
1648,2026-05-15,77,1,4,21,4,0.03,9.0,15.75
1649,2026-08-04,36,3,1,16,2,0.0,108.3,189.525
1650,2026-01-10,71,3,3,34,3,0.04,29.67,51.9225
1651,2026-01-19,94,1,4,19,3,0.05,13.620000000000001,23.835
1652,2026-01-05,77,1,2,12,4,0.04,26.32,46.06
1653,2026-06-04,41,1,3,29,3,0.02,25.56,44.730000000000004
1654,2026-08-03,16,2,3,24,2,0.04,24.9,43.574999999999996
1655,2026-03-02,69,3,4,25,4,0.01,50.6,88.55
1656,2026-06-13,47,2,2,12,1,0.03,6.58,11.515
1657,2026-08-07,25,2,2,5,1,0.01,154.25,223.6625
1658,2026-06-10,34,2,4,28,4,0.04,30.08,52.64
1659,2026-07-15,35,3,4,18,3,0.02,231.95999999999998,405.93
1660,2026-02-28,86,3,2,31,3,0.04,30.75,53.8125
1661,2026-02-02,31,2,2,17,1,0.0,65.45,114.53750000000001
1662,2026-07-31,2,2,4,2,2,0.01,136.3,197.63500000000002
1663,2026-02-20,32,2,3,1,3,0.01,120.33,174.4785
1664,2026-08-24,46,3,4,29,2,0.0,17.04,29.82
1665,2026-05-30,55,3,1,9,4,0.04,8.6,15.049999999999999
1666,2026-07-28,11,2,1,23,3,0.02,46.769999999999996,81.8475
1667,2026-01-24,32,3,2,8,4,0.04,9.0,13.049999999999999
1668,2026-04-03,23,2,1,31,3,0.03,30.75,53.8125
1669,2026-07-20,27,3,4,19,1,0.0,4.54,7.945
1670,2026-03-07,25,1,4,20,3,0.02,14.25,24.9375
1671,2026-07-14,84,2,2,25,3,0.04,37.95,66.4125
1672,2026-02-21,29,2,4,7,1,0.02,14.5,21.025
1673,2026-01-16,5,2,3,15,4,0.02,46.32,81.06
1674,2026-03-06,19,1,3,24,4,0.01,49.8,87.14999999999999
1675,2026-02-09,46,1,4,17,3,0.03,196.35000000000002,343.6125
1676,2026-06-06,78,3,3,10,3,0.01,10.05,17.5875
1677,2026-02-02,56,1,1,8,4,0.04,9.0,13.049999999999999
1678,2026-07-22,45,2,2,8,3,0.03,6.75,9.7875
1679,2026-06-16,81,1,2,20,3,0.0,14.25,24.9375
1680,2026-04-25,60,3,1,14,4,0.04,33.8,59.14999999999999
1681,2026-07-04,55,3,3,26,2,0.03,27.5,48.125
1682,2026-07-28,13,3,3,12,2,0.01,13.16,23.03
1683,2026-05-02,18,3,3,26,3,0.04,41.25,72.1875
1684,2026-05-22,98,1,4,16,3,0.01,162.45,284.2875
1685,2026-04-29,61,1,2,25,1,0.01,12.65,22.1375
1686,2026-03-27,71,3,3,32,3,0.03,37.410000000000004,65.4675
1687,2026-02-06,68,2,4,26,3,0.03,41.25,72.1875
1688,2026-01-31,74,3,3,8,1,0.0,2.25,3.2624999999999997
1689,2026-02-28,63,3,1,30,2,0.02,32.9,57.574999999999996
1690,2026-04-13,18,3,3,30,3,0.04,49.349999999999994,86.3625
1691,2026-06-30,58,2,3,3,4,0.04,300.96,436.39199999999994
1692,2026-02-27,80,2,1,13,2,0.02,10.84,18.97
1693,2026-05-02,58,1,4,12,3,0.01,19.740000000000002,34.545
1694,2026-06-04,20,1,3,32,1,0.01,12.47,21.8225
1695,2026-06-09,22,2,4,12,4,0.01,26.32,46.06
1696,2026-05-06,66,2,2,3,2,0.01,150.48,218.19599999999997
1697,2026-02-26,50,1,1,12,4,0.01,26.32,46.06
1698,2026-04-16,16,3,4,26,4,0.03,55.0,96.25
1699,2026-07-08,79,1,2,17,4,0.03,261.8,458.15000000000003
1700,2026-08-12,35,1,1,1,2,0.02,80.22,116.31899999999999
1701,2026-02-12,93,2,4,27,4,0.02,31.96,55.93
1702,2026-03-07,79,3,1,2,4,0.02,272.6,395.27000000000004
1703,2026-02-03,1,1,1,21,2,0.04,4.5,7.875
1704,2026-02-04,14,1,4,23,3,0.01,46.769999999999996,81.8475
1705,2026-01-08,69,1,3,21,2,0.05,4.5,7.875
1706,2026-06-10,21,2,2,13,2,0.02,10.84,18.97
1707,2026-07-04,24,2,1,13,3,0.02,16.259999999999998,28.455
1708,2026-04-23,91,1,1,19,3,0.0,13.620000000000001,23.835
1709,2026-07-22,39,2,3,3,1,0.05,75.24,109.09799999999998
1710,2026-08-13,91,1,3,21,4,0.01,9.0,15.75
1711,2026-03-03,14,2,1,7,3,0.03,43.5,63.074999999999996
1712,2026-06-16,37,1,2,2,4,0.03,272.6,395.27000000000004
1713,2026-01-03,60,2,2,7,2,0.02,29.0,42.05
1714,2026-05-15,70,2,3,1,3,0.02,120.33,174.4785
1715,2026-07-13,32,1,4,17,2,0.01,130.9,229.07500000000002
1716,2026-05-28,73,1,1,6,4,0.03,6.16,8.932
1717,2026-06-18,44,2,2,1,3,0.0,120.33,174.4785
1718,2026-03-14,15,2,3,26,2,0.03,27.5,48.125
1719,2026-04-17,80,3,1,31,2,0.01,20.5,35.875
1720,2026-07-03,57,1,2,21,1,0.01,2.25,3.9375
1721,2026-08-13,63,1,2,32,2,0.01,24.94,43.645
1722,2026-01-31,40,3,3,30,3,0.02,49.349999999999994,86.3625
1723,2026-02-18,11,1,3,26,2,0.03,27.5,48.125
1724,2026-04-09,55,2,1,23,4,0.04,62.36,109.13
1725,2026-01-24,7,1,2,4,1,0.04,95.35,138.2575
1726,2026-06-03,10,1,1,7,2,0.05,29.0,42.05
1727,2026-02-11,27,2,1,32,4,0.03,49.88,87.29
1728,2026-07-29,35,3,1,25,3,0.02,37.95,66.4125
1729,2026-04-02,98,1,3,9,4,0.04,8.6,15.049999999999999
1730,2026-03-05,51,3,3,9,4,0.02,8.6,15.049999999999999
1731,2026-03-25,22,2,3,1,3,0.04,120.33,174.4785
1732,2026-08-12,33,2,2,13,2,0.01,10.84,18.97
1733,2026-04-08,90,1,2,23,1,0.04,15.59,27.2825
1734,2026-08-24,73,1,1,22,2,0.01,14.9,26.075
1735,2026-02-09,37,1,1,23,4,0.04,62.36,109.13
1736,2026-04-29,12,1,4,20,2,0.01,9.5,16.625
1737,2026-05-26,72,2,2,25,3,0.03,37.95,66.4125
1738,2026-04-27,30,2,1,28,4,0.01,30.08,52.64
1739,2026-06-24,11,1,4,26,4,0.02,55.0,96.25
1740,2026-08-17,63,3,4,22,2,0.01,14.9,26.075
1741,2026-04-25,60,1,3,23,3,0.03,46.769999999999996,81.8475
1742,2026-08-20,84,3,2,8,1,0.02,2.25,3.2624999999999997
1743,2026-04-21,42,2,3,22,4,0.02,29.8,52.15
1744,2026-06-04,72,3,4,22,2,0.03,14.9,26.075
1745,2026-04-20,76,3,1,31,2,0.04,20.5,35.875
1746,2026-05-09,79,2,2,21,2,0.04,4.5,7.875
1747,2026-08-06,58,3,2,16,3,0.03,162.45,284.2875
1748,2026-01-01,70,2,1,10,4,0.0,13.4,23.45
1749,2026-03-14,50,2,3,9,2,0.0,4.3,7.5249999999999995
1750,2026-01-21,89,1,1,31,4,0.03,41.0,71.75
1751,2026-03-19,97,2,1,30,3,0.02,49.349999999999994,86.3625
1752,2026-01-17,41,3,1,13,1,0.03,5.42,9.485
1753,2026-03-09,6,2,1,16,3,0.02,162.45,284.2875
1754,2026-05-13,80,1,3,15,3,0.03,34.74,60.795
1755,2026-04-07,78,1,2,34,2,0.01,19.78,34.615
1756,2026-02-26,45,1,1,1,2,0.03,80.22,116.31899999999999
1757,2026-06-10,14,2,3,30,1,0.02,16.45,28.787499999999998
1758,2026-04-14,28,1,3,32,4,0.01,49.88,87.29
1759,2026-02-14,5,2,2,18,2,0.04,154.64,270.62
1760,2026-01-22,41,1,3,27,4,0.02,31.96,55.93
1761,2026-02-23,60,1,2,5,4,0.03,617.0,894.65
1762,2026-06-04,12,2,3,32,1,0.01,12.47,21.8225
1763,2026-02-13,50,3,2,23,4,0.04,62.36,109.13
1764,2026-02-21,79,1,3,8,3,0.01,6.75,9.7875
1765,2026-08-12,1,1,1,10,1,0.02,3.35,5.8625
1766,2026-06-15,76,3,1,2,3,0.04,204.45000000000002,296.45250000000004
1767,2026-05-05,77,3,1,10,4,0.01,13.4,23.45
1768,2026-04-02,40,3,4,1,1,0.02,40.11,58.159499999999994
1769,2026-03-07,25,2,3,12,1,0.05,6.58,11.515
1770,2026-02-11,88,1,1,25,3,0.02,37.95,66.4125
1771,2026-07-09,42,3,4,1,1,0.04,40.11,58.159499999999994
1772,2026-07-17,29,1,1,19,3,0.04,13.620000000000001,23.835
1773,2026-08-15,71,1,2,19,4,0.0,18.16,31.78
1774,2026-03-18,36,3,3,26,1,0.04,13.75,24.0625
1775,2026-01-13,96,2,2,15,2,0.02,23.16,40.53
1776,2026-04-21,4,2,2,20,4,0.03,19.0,33.25
1777,2026-08-13,1,1,1,29,1,0.02,8.52,14.91
1778,2026-06-18,10,3,1,13,1,0.03,5.42,9.485
1779,2026-06-30,22,1,3,13,1,0.01,5.42,9.485
1780,2026-07-29,48,3,3,26,4,0.03,55.0,96.25
1781,2026-04-08,99,2,2,9,1,0.04,2.15,3.7624999999999997
1782,2026-07-14,70,2,3,13,1,0.0,5.42,9.485
1783,2026-06-18,25,3,1,15,2,0.02,23.16,40.53
1784,2026-03-06,24,2,2,1,1,0.05,40.11,58.159499999999994
1785,2026-02-12,43,1,2,25,2,0.01,25.3,44.275
1786,2026-08-21,79,3,4,31,3,0.02,30.75,53.8125
1787,2026-07-11,4,1,3,3,3,0.04,225.71999999999997,327.294
1788,2026-05-16,83,2,4,10,2,0.05,6.7,11.725
1789,2026-06-11,51,3,1,32,3,0.01,37.410000000000004,65.4675
1790,2026-07-07,43,2,3,21,1,0.01,2.25,3.9375
1791,2026-03-05,16,3,4,32,4,0.03,49.88,87.29
1792,2026-04-02,38,1,1,19,1,0.02,4.54,7.945
1793,2026-06-09,5,2,1,25,2,0.05,25.3,44.275
1794,2026-06-10,9,3,3,6,1,0.01,1.54,2.233
1795,2026-08-24,44,2,1,19,3,0.03,13.620000000000001,23.835
1796,2026-08-12,7,1,2,20,2,0.01,9.5,16.625
1797,2026-01-26,40,3,2,1,3,0.05,120.33,174.4785
1798,2026-07-21,27,1,4,10,2,0.04,6.7,11.725
1799,2026-01-03,8,2,2,31,1,0.02,10.25,17.9375
1800,2026-06-02,52,3,4,12,4,0.05,26.32,46.06
1801,2026-01-03,40,2,2,33,2,0.02,22.5,39.375
1802,2026-01-26,88,1,1,17,3,0.04,196.35000000000002,343.6125
1803,2026-01-16,80,1,1,3,4,0.04,300.96,436.39199999999994
1804,2026-07-07,8,3,4,17,2,0.0,130.9,229.07500000000002
1805,2026-07-04,13,3,3,9,3,0.01,6.449999999999999,11.2875
1806,2026-05-05,38,2,1,5,2,0.01,308.5,447.325
1807,2026-04-10,34,1,4,28,3,0.0,22.56,39.480000000000004
1808,2026-05-08,31,1,4,4,4,0.02,381.4,553.03
1809,2026-06-16,52,1,2,2,2,0.02,136.3,197.63500000000002
1810,2026-05-20,75,1,3,18,4,0.03,309.28,541.24
1811,2026-07-22,18,3,3,3,1,0.04,75.24,109.09799999999998
1812,2026-08-05,44,3,4,30,3,0.02,49.349999999999994,86.3625
1813,2026-07-01,32,1,3,14,3,0.02,25.349999999999998,44.3625
1814,2026-03-11,77,2,4,8,2,0.04,4.5,6.5249999999999995
1815,2026-06-15,93,3,1,4,2,0.0,190.7,276.515
1816,2026-07-13,45,1,1,14,1,0.04,8.45,14.787499999999998
1817,2026-02-17,36,2,4,19,1,0.0,4.54,7.945
1818,2026-04-14,83,3,3,20,4,0.01,19.0,33.25
1819,2026-04-18,65,1,1,23,3,0.02,46.769999999999996,81.8475
1820,2026-04-09,25,3,3,9,3,0.03,6.449999999999999,11.2875
1821,2026-08-24,13,3,2,1,4,0.02,160.44,232.63799999999998
1822,2026-06-04,65,3,2,33,4,0.01,45.0,78.75
1823,2026-07-09,40,1,4,20,4,0.01,19.0,33.25
1824,2026-05-16,86,3,1,2,1,0.04,68.15,98.81750000000001
1825,2026-04-24,69,2,2,17,2,0.02,130.9,229.07500000000002
1826,2026-03-06,92,1,3,22,1,0.02,7.45,13.0375
1827,2026-03-31,51,1,3,6,3,0.03,4.62,6.699
1828,2026-07-08,75,2,1,8,2,0.03,4.5,6.5249999999999995
1829,2026-04-27,4,3,2,32,1,0.02,12.47,21.8225
1830,2026-01-15,85,2,4,26,3,0.02,41.25,72.1875
1831,2026-04-17,77,1,2,6,4,0.02,6.16,8.932
1832,2026-04-06,80,1,3,12,3,0.02,19.740000000000002,34.545
1833,2026-05-27,66,2,4,10,4,0.05,13.4,23.45
1834,2026-04-27,92,2,2,22,3,0.04,22.35,39.1125
1835,2026-05-13,76,2,1,10,3,0.04,10.05,17.5875
1836,2026-04-18,7,3,2,3,4,0.03,300.96,436.39199999999994
1837,2026-07-04,70,3,1,13,4,0.03,21.68,37.94
1838,2026-02-26,43,1,2,20,1,0.05,4.75,8.3125
1839,2026-07-06,13,1,1,24,2,0.04,24.9,43.574999999999996
1840,2026-04-29,85,1,3,9,3,0.03,6.449999999999999,11.2875
1841,2026-08-20,49,1,2,16,1,0.0,54.15,94.7625
1842,2026-01-31,17,3,3,6,2,0.02,3.08,4.466
1843,2026-01-27,93,1,1,25,2,0.03,25.3,44.275
1844,2026-04-14,67,3,1,21,3,0.01,6.75,11.8125
1845,2026-01-30,80,2,3,12,1,0.04,6.58,11.515
1846,2026-06-22,57,2,1,32,2,0.04,24.94,43.645
1847,2026-06-04,5,3,3,11,3,0.01,17.25,30.1875
1848,2026-05-19,75,2,1,2,3,0.0,204.45000000000002,296.45250000000004
1849,2026-06-27,96,1,1,7,1,0.03,14.5,21.025
1850,2026-06-06,73,3,4,4,1,0.02,95.35,138.2575
1851,2026-08-21,47,2,1,23,4,0.04,62.36,109.13
1852,2026-06-03,15,3,3,28,2,0.03,15.04,26.32
1853,2026-03-23,65,2,4,1,4,0.04,160.44,232.63799999999998
1854,2026-06-20,77,3,1,25,2,0.04,25.3,44.275
1855,2026-06-06,29,3,1,29,2,0.01,17.04,29.82
1856,2026-01-05,94,3,4,11,4,0.05,23.0,40.25
1857,2026-04-15,86,1,3,7,3,0.01,43.5,63.074999999999996
1858,2026-06-09,90,3,2,30,2,0.03,32.9,57.574999999999996
1859,2026-05-18,10,1,1,28,1,0.04,7.52,13.16
1860,2026-08-07,14,3,1,26,4,0.01,55.0,96.25
1861,2026-06-30,31,3,1,1,4,0.03,160.44,232.63799999999998
1862,2026-08-06,99,2,1,25,3,0.01,37.95,66.4125
1863,2026-03-28,9,3,2,4,2,0.03,190.7,276.515
1864,2026-01-20,47,1,4,15,1,0.04,11.58,20.265
1865,2026-07-28,79,3,4,15,1,0.03,11.58,20.265
1866,2026-01-19,5,3,3,4,4,0.01,381.4,553.03
1867,2026-03-24,8,1,3,32,1,0.01,12.47,21.8225
1868,2026-03-02,78,1,4,1,2,0.0,80.22,116.31899999999999
1869,2026-07-07,4,3,2,15,2,0.03,23.16,40.53
1870,2026-01-26,99,3,3,33,3,0.04,33.75,59.0625
1871,2026-02-19,28,2,1,31,4,0.02,41.0,71.75
1872,2026-05-01,23,1,3,3,2,0.02,150.48,218.19599999999997
1873,2026-07-10,82,1,2,22,3,0.01,22.35,39.1125
1874,2026-06-18,39,1,3,10,4,0.01,13.4,23.45
1875,2026-01-27,58,1,1,29,1,0.04,8.52,14.91
1876,2026-02-19,61,3,2,34,3,0.01,29.67,51.9225
1877,2026-03-20,67,1,2,25,1,0.0,12.65,22.1375
1878,2026-08-07,36,3,4,5,1,0.05,154.25,223.6625
1879,2026-01-27,68,2,3,1,3,0.03,120.33,174.4785
1880,2026-07-18,99,3,4,18,2,0.01,154.64,270.62
1881,2026-01-31,15,3,4,9,4,0.04,8.6,15.049999999999999
1882,2026-03-28,83,3,3,5,2,0.01,308.5,447.325
1883,2026-03-21,80,1,4,13,2,0.04,10.84,18.97
1884,2026-08-10,74,3,1,23,3,0.05,46.769999999999996,81.8475
1885,2026-05-26,93,3,4,23,3,0.04,46.769999999999996,81.8475
1886,2026-01-10,27,1,2,13,2,0.01,10.84,18.97
1887,2026-02-27,40,3,4,10,1,0.02,3.35,5.8625
1888,2026-05-15,62,2,1,10,1,0.01,3.35,5.8625
1889,2026-07-01,81,3,3,20,2,0.01,9.5,16.625
1890,2026-07-10,33,1,1,3,3,0.04,225.71999999999997,327.294
1891,2026-03-23,40,3,3,28,3,0.04,22.56,39.480000000000004
1892,2026-08-05,17,3,4,21,2,0.03,4.5,7.875
1893,2026-05-20,73,3,2,34,4,0.02,39.56,69.23
1894,2026-07-13,83,3,4,30,3,0.04,49.349999999999994,86.3625
1895,2026-02-23,53,2,1,25,1,0.04,12.65,22.1375
1896,2026-07-11,37,1,1,23,3,0.01,46.769999999999996,81.8475
1897,2026-04-09,36,3,4,7,4,0.04,58.0,84.1
1898,2026-08-06,23,2,4,1,1,0.01,40.11,58.159499999999994
1899,2026-04-09,80,3,3,17,4,0.03,261.8,458.15000000000003
1900,2026-06-15,69,3,3,22,3,0.05,22.35,39.1125
1901,2026-06-27,56,3,4,15,1,0.03,11.58,20.265
1902,2026-06-30,71,3,1,34,1,0.04,9.89,17.3075
1903,2026-01-07,48,3,2,16,1,0.01,54.15,94.7625
1904,2026-01-12,86,2,3,24,1,0.02,12.45,21.787499999999998
1905,2026-01-09,36,2,3,10,4,0.03,13.4,23.45
1906,2026-04-15,21,1,4,25,4,0.01,50.6,88.55
1907,2026-08-15,10,2,3,33,2,0.03,22.5,39.375
1908,2026-05-14,14,2,4,25,2,0.03,25.3,44.275
1909,2026-02-23,44,3,3,17,4,0.01,261.8,458.15000000000003
1910,2026-03-06,59,2,1,6,3,0.03,4.62,6.699
1911,2026-05-27,38,2,3,33,4,0.02,45.0,78.75
1912,2026-01-01,52,1,3,12,4,0.01,26.32,46.06
1913,2026-08-17,86,2,2,13,2,0.04,10.84,18.97
1914,2026-06-01,79,3,1,3,4,0.02,300.96,436.39199999999994
1915,2026-06-03,9,1,2,5,4,0.05,617.0,894.65
1916,2026-06-09,68,1,1,9,2,0.02,4.3,7.5249999999999995
1917,2026-03-09,45,1,1,19,2,0.04,9.08,15.89
1918,2026-07-30,56,1,2,30,1,0.0,16.45,28.787499999999998
1919,2026-07-30,87,1,2,34,2,0.01,19.78,34.615
1920,2026-08-28,88,2,2,9,2,0.02,4.3,7.5249999999999995
1921,2026-04-02,24,1,4,31,3,0.02,30.75,53.8125
1922,2026-04-29,28,1,3,8,4,0.03,9.0,13.049999999999999
1923,2026-04-24,8,2,3,33,1,0.05,11.25,19.6875
1924,2026-05-04,43,3,3,26,3,0.02,41.25,72.1875
1925,2026-06-06,90,1,1,5,3,0.02,462.75,670.9875
1926,2026-08-24,72,3,3,17,2,0.0,130.9,229.07500000000002
1927,2026-03-21,60,1,4,27,4,0.02,31.96,55.93
1928,2026-03-23,30,1,4,20,2,0.04,9.5,16.625
1929,2026-08-19,38,3,4,8,1,0.01,2.25,3.2624999999999997
1930,2026-04-14,79,2,3,16,2,0.03,108.3,189.525
1931,2026-07-10,33,2,4,34,2,0.0,19.78,34.615
1932,2026-03-14,72,2,2,11,1,0.01,5.75,10.0625
1933,2026-01-05,28,2,4,14,3,0.04,25.349999999999998,44.3625
1934,2026-01-06,53,2,2,2,4,0.01,272.6,395.27000000000004
1935,2026-04-27,18,2,1,13,1,0.04,5.42,9.485
1936,2026-06-08,88,2,4,17,4,0.04,261.8,458.15000000000003
1937,2026-03-25,99,2,4,20,4,0.04,19.0,33.25
1938,2026-06-04,56,1,3,11,1,0.02,5.75,10.0625
1939,2026-04-13,6,3,4,5,2,0.02,308.5,447.325
1940,2026-02-16,5,2,3,18,4,0.01,309.28,541.24
1941,2026-04-02,91,1,3,21,3,0.04,6.75,11.8125
1942,2026-03-03,60,1,1,14,2,0.0,16.9,29.574999999999996
1943,2026-08-10,40,3,4,5,1,0.03,154.25,223.6625
1944,2026-04-13,11,1,2,2,2,0.04,136.3,197.63500000000002
1945,2026-05-28,74,2,4,13,4,0.02,21.68,37.94
1946,2026-01-07,31,1,4,5,4,0.05,617.0,894.65
1947,2026-02-25,77,2,3,30,4,0.03,65.8,115.14999999999999
1948,2026-03-30,59,1,4,16,1,0.03,54.15,94.7625
1949,2026-01-30,5,2,3,26,1,0.03,13.75,24.0625
1950,2026-08-11,8,2,3,9,1,0.02,2.15,3.7624999999999997
1951,2026-06-24,86,1,4,24,3,0.05,37.349999999999994,65.3625
1952,2026-06-27,29,2,1,33,4,0.03,45.0,78.75
1953,2026-08-05,21,3,1,17,1,0.04,65.45,114.53750000000001
1954,2026-01-28,71,2,4,25,3,0.01,37.95,66.4125
1955,2026-03-25,68,2,2,7,2,0.01,29.0,42.05
1956,2026-04-24,6,1,4,3,1,0.03,75.24,109.09799999999998
1957,2026-01-09,25,3,1,7,2,0.0,29.0,42.05
1958,2026-05-13,31,1,3,33,2,0.04,22.5,39.375
1959,2026-05-29,98,2,2,4,2,0.05,190.7,276.515
1960,2026-08-10,9,1,1,11,4,0.04,23.0,40.25
1961,2026-01-10,31,3,3,5,1,0.02,154.25,223.6625
1962,2026-01-21,13,2,4,14,4,0.01,33.8,59.14999999999999
1963,2026-01-19,83,2,2,17,4,0.02,261.8,458.15000000000003
1964,2026-05-05,1,2,1,13,1,0.04,5.42,9.485
1965,2026-01-29,98,1,3,33,3,0.04,33.75,59.0625
1966,2026-04-18,74,1,2,22,4,0.02,29.8,52.15
1967,2026-05-02,62,2,3,5,2,0.01,308.5,447.325
1968,2026-02-13,61,1,1,21,2,0.03,4.5,7.875
1969,2026-07-29,77,1,2,7,2,0.02,29.0,42.05
1970,2026-06-22,49,2,2,13,3,0.04,16.259999999999998,28.455
1971,2026-03-12,44,3,1,18,4,0.0,309.28,541.24
1972,2026-03-14,27,2,1,7,2,0.01,29.0,42.05
1973,2026-02-23,43,3,4,25,3,0.02,37.95,66.4125
1974,2026-08-24,64,1,1,28,2,0.03,15.04,26.32
1975,2026-03-03,87,2,3,20,3,0.04,14.25,24.9375
1976,2026-02-27,19,1,3,11,3,0.04,17.25,30.1875
1977,2026-01-17,8,3,3,22,3,0.05,22.35,39.1125
1978,2026-05-14,16,2,2,22,3,0.05,22.35,39.1125
1979,2026-01-06,36,3,1,11,4,0.03,23.0,40.25
1980,2026-01-08,42,2,3,4,1,0.02,95.35,138.2575
1981,2026-05-25,77,3,3,14,4,0.02,33.8,59.14999999999999
1982,2026-03-20,7,2,2,5,1,0.04,154.25,223.6625
1983,2026-06-10,45,2,4,29,2,0.04,17.04,29.82
1984,2026-06-27,18,2,2,32,4,0.02,49.88,87.29
1985,2026-03-18,82,2,2,12,4,0.03,26.32,46.06
1986,2026-02-24,24,3,3,21,2,0.04,4.5,7.875
1987,2026-03-16,91,1,1,10,4,0.04,13.4,23.45
1988,2026-06-30,35,3,3,17,1,0.03,65.45,114.53750000000001
1989,2026-06-10,98,3,1,3,1,0.02,75.24,109.09799999999998
1990,2026-01-03,61,3,1,7,1,0.02,14.5,21.025
1991,2026-06-12,87,1,4,11,1,0.05,5.75,10.0625
1992,2026-05-12,97,1,4,16,2,0.04,108.3,189.525
1993,2026-03-27,21,3,4,14,1,0.04,8.45,14.787499999999998
1994,2026-04-24,58,2,2,2,2,0.01,136.3,197.63500000000002
1995,2026-06-05,47,1,2,27,3,0.04,23.97,41.9475
1996,2026-06-23,15,3,3,21,1,0.01,2.25,3.9375
1997,2026-01-08,49,3,2,23,1,0.01,15.59,27.2825
